driver_id,driver_name,age,city,phone,email,platform,vehicle_type,vehicle_condition,experience_level,preferred_shift,reason_for_joining,languages_known,overall_driver_rating,total_trips_completed,trip_completion_rate_%,cancellation_rate_%,avg_daily_earnings_INR,total_complaints,total_compliments,peak_hour_availability,interview_date,communication_score_10,driving_test_score_10,route_knowledge_score_10,customer_handling_score_10,overall_interview_score_10,document_verification,background_check_status,interview_result,rejection_reason,onboarding_date,is_currently_active
DRV005554,Harish Nair,unknown,Jaipur,+91-9778264943,harish.nair@yahoo.com,UBER,sedan,GOOD,0-1 yr,Day,Flexible hours,Kannada,unrated,2207,-2.0,14.9,1897,25,4,true,19 November 2021,NULL,-1.7,5.9,4.7,6.6,,pending,Rejected,Low rating history,,true
DRV036253,Suresh Rao,31,Lucknow,9653511538,suresh.rao@yahoo.com,,suv,excellent,3-5 yrs,Night,N/A,Marathi,2.5,4603,98.3,16.3,2307,14,86,No,2023-01-26T00:00:00Z,4.2,6.9,5.0,8.0,6.0,pending,pending,Selected,N/A,N/A,1
DRV021962,  Lokesh Kumar  ,999,Pune,+91-9677609591,lokesh.kumar@gmail.com,Rapido,None,Excellent,Fresher,Night,,"Telugu, Tamil",4.1,2901,88.5,-1.3,1017,32,33,1,03/11/24,6.6,5.3,7.4,7.4,N/A,Pass,,Rejected,none,,1
DRV049088,Mahesh Singh,22,Kolkata,9494621438,mahesh.singh@hotmail.com,rapido,suv,GOOD,0-1 yr,Night ,,"Gujarati, English, Tamil",6.1,7424,69.1,2.8,2041,14,86,True,2023-10-15T00:00:00Z,4.7,9.4,NULL,7.0,6.9,pass,pending,Selected,,01 November 2023,N
DRV003054,R@mesh Ch@uh@n,25,Lucknow,9064677748,NULL,Uber ,suv,N/A,Fresher,N/A,Extra income,Telugu,3.7,5547,97.5,14.2,2151,38,NULL,False,NULL,4.8,7.9,9.1,8.0,7.4,Pending,Clear,Selected,N/A,2021-05-20T00:00:00Z,no
DRV031037,Ramesh Shukla,46,HYDERABAD,92886-46758,ramesh.shuklarediffmail.com,Uber ,na,excellent,Fresher,unknown,NULL,"Hindi, Marathi, Telugu",4.5,7175,77.8,30.2,1097,28,43,false,2021-05-15T00:00:00Z,7.4,4.9,6.6,-1.6,5.8,Fail,N/A,Waitlist,Incomplete documents,NULL,N
DRV045992,Vikram Mishra,40,Delhi,9503006111,vikram.mishrarediffmail.com,Rapido,sedan,excellent,Fresher,NIGHT,none,"Tamil, Telugu, Gujarati",2.6,7472,60.3,12.7,1537,6,1,1,06/06/21,3.8,9.2,4.6,-1.9,6.4,,Pending,On Hold,N/A,-,1
DRV031296,Girish Gupta,28,Ahmedabad,9559562947,girish.guptarediffmail.com,Uber,SUV,n/a,Fresher,NIGHT,Not disclosed,"Telugu, Tamil, Bengali",4.1,4265,87.9,27.8,-1183,18,99999,False,17-02-2024,12.5,7.2,4.6,,N/A,N/A,Pending,On Hold,N/A,-,No
DRV001888,Ravi Verma,42,Delhi,9504787672,ravi.verma@hotmail.com,Uber ,Mini ,,5+ yrs,Both,none,"Telugu, Marathi, Hindi",4.8,1545,-1.2,13.9,1977,17,80,false,09-02-2022,8.1,4.4,9.4,3.2,6.3,pass,N/A,Selected,N/A,2022/03/26,true
DRV029167,Pankaj Mishra,-28,Ahmedabad,XXXXXXXXXX,pankaj.mishra@yahoo.com,Rapido,,GOOD,3-5 yrs,Night,,Telugu,3.2,4819,63.1,12.9,687,N/A,35,Yes,March 2023,4.6,9.3,10.3,10.9,7.5,,N/A,Selected,N/A,2023-05-07T00:00:00Z,Yes
DRV011307,Harish Sharma,27,Bangalore,NULL,harish.sharma@gmail.com,Rapido ,Mini,Poor,5+ yrs,DAY,,"Tamil, Telugu, Bengali",2.5,4456,63.6,102.6,1400,31,90,1,02/22/22,4.4,6.1,7.4,-0.4,5.6,N/A,Pending,selected,N/A,N/A,Yes
DRV037973,Yogesh Tiwari,55,Chennai,+91-9269355852,yogesh.tiwari@hotmail.com,uber,NULL,Good,5+ yrs,day,Full time job,NULL,4.2,2437,91.0,22.5,Rs.642,47,13,1,10 October 2021,3.7,5.7,3.0,5.1,4.4,N/A,pending,on hold,Incomplete documents,NULL,Y
DRV032361,Lokesh Yadav,54,Lucknow,9118356785,lokesh.yadav@gmail.com,uber,BIKE,,0-1 yr,Night,,"Tamil, Telugu, English",2.8,2454,77.3,13.9,N/A,10,86,NO,March 2023,3.4,9.2,8.3,7.2,NULL,pending,Flagged,On Hold,N/A,N/A,True
DRV039585,Mahesh Kumar,55,Ahmedabad,9054002959,mahesh.kumar@gmail.com,ola,sedan,N/A,1-3 yrs,NIGHT,none,"Tamil, Marathi, Hindi",4.3,6216,61.7,34.4,978,33,5,1,01-02-2024,4.5,6.7,8.6,8.2,7.0,Pending,N/A,Selected,N/A,February 2024,Y
DRV045137,Rajesh Tiwari,23,Delhi,9362300506,rajesh.tiwarirediffmail.com,Rapido ,SUV,Poor,1-3 yrs,Night ,none,Hindi,4.3,1506,66.8,100.5,1726/-,99999,26,NO,01 July 2023,10.8,7.5,6.6,4.3,6.5,Fail,Flagged,-,Poor communication,-,N
DRV020883,Sunil Kumar,28 yrs,Delhi,9481292416,sunil.kumar@yahoo.com,rapido,BIKE,,5+ yrs,,na,"Tamil, Bengali",5.2,1041,63.7,-0.9,1461,32,47,1,01 July 2022,9.2,6.3,9.0,5.9,7.6,N/A,N/A,On Hold,N/A,-,no
DRV044467,Hitesh Chaudhary,55,Hyderabad,9159128057,hitesh.chaudhary@gmail.com,UBER,sedan,avg,1-3 yrs,Day,Family pressure,Tamil,3.5,6058,71.6,13.2,962,99999,1,False,24 June 2022,-0.7,5.9,7.6,9.7,8.3,Pending,Clear,On Hold,N/A,,0
DRV008279,Anil Chauhan,46,Delhi,9560460716,anil.chauhan@hotmail.com,Rapido,na,,Fresher,Night,Extra income,"English, Hindi",4.9,5852,73.3,NULL,9999999,3,42,false,2021/11/15,9.7,8.3,10.6,6.0,7.4,Pass,Flagged,Selected,None,07-12-2021,YES
DRV026742,Yogesh Dubey,39,Pune,9268277269,yogesh.dubey@gmail.com,Uber ,Sedan,Average,1-3 yrs,both,Lost previous job,"Gujarati, Hindi",4.1,6172,65.2,24.4,674,9,30,1,07/12/23,11.0,8.2,8.4,,6.6,unknown,none,Rejected,none,,False
DRV031962,Hitesh Tripathi,27,Bangalore,9159130219,hitesh.tripathi@hotmail.com,UBER,Mini ,Excellent,3-5 yrs,both,Not disclosed,Gujarati,3.0,532,90.9,9.4,2165,12,0,YES,,NULL,4.3,7.1,-2.0,11.4,N/A,Pending,Rejected,Vehicle age too old,-,no
DRV005186,Bharat Reddy,33,Delhi,9066709385,N/A,Uber & Rapido,BIKE,Excellent,Fresher,both,Flexible hours,Gujarati,3.5,7491,64.6,15.2,2430,19,99999,false,26.12.2022,8.1,7.3,3.6,6.6,6.4,N/A,,On Hold,N/A,,false
DRV039451,S@nj@y Singh,21,CHENNAI,91724-19036,sanjay.singh@@yahoo.com,,na,N/A,0-1 yr,both,NA,"Kannada, Marathi",2.7,5193,99.7,4.8,1424,35,66,True,2023/02/17,8.3,11.8,3.9,6.6,6.0,,clear,Selected,N/A,02.04.2023,True
DRV021141,Naveen Yadav,40,Lucknow,9834693848,naveen.yadav@hotmail.com,Uber & Rapido,NULL,avg,0-1 yr,Night,Full time job,"Kannada, Marathi, Bengali",3.3,,101.3,33.1,Rs.1234,12,99999,0,N/A,5.9,8.3,8.3,5.0,6.9,pending,clear,on hold,-,2023/03/07,Y
DRV012812,Pradeep Shukla,N/A,Hyderabad,9774261447,pradeep.shukla@rediffmail.com,Uber & Rapido,auto,none,1-3 yrs,NIGHT,Flexible hours,Unknown,3.2,6879,-0.3,5.9,2249,9,84,No,April 2021,3.2,7.6,9.7,9.1,7.4,Pass,FLAGGED,n/a,Incomplete documents,N/A,true
DRV037890,Sunil Sharma,N/A,Jaipur,9624149,sunil.sharma@gmail.com,Rapido,suv,Good,3-5 yrs,day,Lost previous job,Kannada,4.5,331,98.0,7.5,441,22,N/A,No,NULL,9.9,8.2,3.5,6.4,7.0,Pass,n/a,Selected,N/A,09-02-2024,false
DRV021550,DEEPAK GUPTA,32,HYDERABAD,9488562438,deepak.gupta@@rediffmail.com,ola,Bike,,5+ yrs,Both,Full time job,"Kannada, English",2.7,3842,74.2,5.6,9999999,45,99999,True,April 2024,5.7,9.1,12.1,6.6,-1.0,N/A,clear,Rejected,Incomplete documents,NULL,0
DRV042615,Rajesh Reddy,22,Jaipur,9389346200,rajesh.reddy@hotmail.com,Uber,sedan,excellent,3-5 yrs,day,Family pressure,"Hindi, Tamil, Kannada",3.9,248,60.4,10.0,Rs.2232,6,,N,02-04-2022,6.1,4.3,3.2,12.4,5.3,pending,clear,,Background check failed,,True
DRV030852,santosh tripathi,47,Lucknow,9390695605,santosh.tripathi@hotmail.com,ola,Mini ,N/A,1-3 yrs,day,Flexible hours,"Gujarati, English, Telugu",unrated,7621,78.5,16.4,₹2399,48,96,Y,,8.4,7.3,7.7,NULL,7.6,pass,N/A,On Hold,na,,Yes
DRV036273,yogesh singh,51 yrs,Pune,9776364668,yogesh.singh@hotmail.com,Rapido ,Sedan,good,0-1 yr,both,N/A,"English, Tamil, Kannada",,3391,60.7,N/A,2263,23,54,YES,19-12-2021,5.5,9.7,4.5,6.7,6.6,pass,FLAGGED,Selected,N/A,NULL,True
DRV037143,AJAY VERMA,39,delhi,XXXXXXXXXX,ajay.verma@rediffmail.com,rapido,BIKE,Poor,1-3 yrs,Unknown,N/A,"Kannada, Hindi, Gujarati",3.8,3990,97.7,0.6,726,N/A,48,no,26-09-2021,5.9,5.5,7.9,7.5,6.7,Pending,,N/A,N/A,19.10.2021,true
DRV003812,  Girish Dubey  ,51 yrs,Kolkata,9822267,girish.dubey@hotmail.com,Rapido,BIKE,na,Fresher,Day,n/a,"Bengali, English, Gujarati",4.4,3918,82.1,8.1,436,14,74,no,,3.8,6.2,6.7,4.4,5.3,Pass,N/A,Rejected,Not applicable,NULL,yes
DRV000352,Yogesh Jha,29,Chennai,,,Uber,N/A,N/A,5+ yrs,N/A,Not disclosed,English,3.4,4057,76.7,102.3,₹2437,33,52,true,15-12-2021,9.2,4.8,6.9,6.8,6.9,Pending,pending,On Hold,N/A,,0
DRV015804,deepak pandey,47,Ahmedabad,9301492312,deepak.pandey@yahoo,RAPIDO,Mini ,good,Fresher,Night,Not disclosed,"Marathi, Bengali",5.7,3734,102.8,1.6,1288,1,70,YES,2023-10-28T00:00:00Z,8.3,5.3,3.6,-1.6,6.5,Pending,FLAGGED,Rejected,Failed driving test,NULL,Y
DRV015144,Bharat Singh,42,Jaipur,9345434792,bharat.singhyahoo.com,RAPIDO,BIKE,Good,Fresher,,NULL,"Bengali, Marathi, Hindi",3.9,772,88.7,17.0,1061,N/A,99,No,May 2023,4.4,8.1,8.9,11.8,6.7,Pass,,Selected,N/A,07-07-2023,0
DRV025814,Naresh Tiwari,43,Bangalroe,9931329252,naresh.tiwari@hotmail,UBER,SUV,Good,Fresher,Day,Family pressure,Telugu,5.8,,100.6,25.9,965,4,54,false,April 2021,,4.6,8.8,9.6,6.8,pending,N/A,Rejected,Not applicable,-,False
DRV047403,Girish Jha,39 yrs,Bangalore,9359767189,girish.jha@hotmail.com,ola,auto,N/A,5+ yrs,Night,none,English,3.3,7794,72.5,,1681,7,88,true,06.10.2023,5.5,4.4,5.6,3.6,4.8,Fail,FLAGGED,Rejected,Low rating history,-,no
DRV025954,Umesh Nair,41,Bangalore,9990091128,umesh.nair@rediffmail.com,Uber & Rapido,Mini ,Poor,3-5 yrs,both,,Marathi,4.6,2862,87.2,26.1,,26,18,false,23 May 2023,8.1,5.6,4.9,,6.1,Pass,Pending,On Hold,N/A,,false
N/A,Yogesh Srivastava,27,Lucknow,9828630098,yogesh.srivastava@gmail,na,suv,None,3-5 yrs,Night,Flexible hours,Gujarati,4.3,-5328,80.3,-1.9,1030.00,2,34,YES,02/22/24,6.4,7.3,3.2,8.4,6.3,pending,pending,Rejected,Poor communication,N/A,No
,vikram jha,36,Dlhi,9866472110,vikram.jha@gmail.com,Rapido,Mini ,Good,3-5 yrs,DAY,Full time job,Marathi,3.1,6104,63.4,-0.7,1531,11,31,yes,12/07/22,10.0,4.7,8.3,-2.0,7.1,Pending,,N/A,N/A,N/A,false
DRV014793,Bharat Kumar,28,Pune,9808092911,bharat.kumar@@rediffmail.com,ola,Auto,Excellent,3-5 yrs,Night,none,"Hindi, English",4.8,99999,97.4,16.8,899,26,99999,false,NULL,9.3,9.2,5.3,7.9,7.9,pass,Unknown,Selected,N/A,N/A,NO
DRV009194,lokesh dubey,999,Chennai,9550495568,,Uber,auto,Poor,Fresher,DAY,,Tamil,4.6,2902,85.4,34.6,897,41,99999,0,03-08-2021,4.9,4.2,3.8,8.9,12.5,pending,pending,On Hold,N/A,,YES
DRV009944,Naveen Tripathi,23,Hyderabad,N/A,naveen.tripathi@@rediffmail.com,Uber & Rapido,suv,Good,5+ yrs,both,Full time job,Gujarati,2.8,6463,79.0,,,24,59,NO,November 2023,4.7,6.8,,7.3,5.5,N/A,,Selected,N/A,30 December 2023,no
DRV026326,R@vi P@ndey,25,Ahmedabad,9578190402,ravi.pandey@rediffmail.com,RAPIDO,Auto,,1-3 yrs,NIGHT,Not disclosed,"Kannada, Hindi",4.6,4028,-0.1,18.6,2264,17,19,NO,11-01-2021,4.5,8.8,5.1,7.0,6.3,N/A,Clear,Rejected,N/A,2021-03-03T00:00:00Z,N
DRV017570,Anil Jha,41,Chennai,9346807,anil.jha@rediffmail.com,uber,Auto,avg,3-5 yrs,Day,Full time job,"Marathi, Bengali",4.7,1300,-0.9,20.7,1921,99999,97,No,2023-01-11T00:00:00Z,7.7,,3.9,5.5,5.7,pending,,On Hold,N/A,N/A,Y
DRV007602,Mahesh Nair,43,Jaipur,9616687826,mahesh.nair@rediffmail.com,Rapido,Mini,avg,Fresher,,Not disclosed,"Tamil, Gujarati, Hindi",4.9,3696,101.9,29.8,,8,100,True,2021/03/26,4.8,8.2,4.8,10.5,6.2,,Clear,Rejected,Poor communication,-,0
DRV004004,Yogesh Chauhan,24,Pune,+91-9641476032,yogesh.chauhan@gmail.com,Uber ,auto,GOOD,1-3 yrs,,N/A,"Hindi, Kannada",3.8,3666,79.9,N/A,2161/-,43,73,Y,04 April 2021,-1.5,10.4,4.1,7.3,N/A,Pending,N/A,Rejected,NULL,N/A,1
DRV003130,Hitesh Jha,50,Delhi,9122570876,hitesh.jha@yahoo.com,None,Auto,Excellent,N/A,both,Family pressure,"Marathi, Gujarati",3.9,N/A,62.6,4.8,1738,99999,7,no,01/24/24,3.2,8.0,3.8,7.5,5.6,FAIL,n/a,On Hold,N/A,NULL,False
DRV029067,Manoj Yadav,46,Kolkata,9363099655,manoj.yadav@rediffmail.com,rapido,BIKE,excellent,1-3 yrs,,none,"English, Kannada, Gujarati",4.6,5577,85.0,30.7,712,99999,67,Y,21.02.2024,7.9,7.2,8.0,,7.4,Pending,FLAGGED,Rejected,N/A,2024/03/25,yes
DRV019966,Yogesh Nair,unknown,Ahmedabad,9840255695,yogesh.nair@yahoo.com,rapido,Mini,avg,1-3 yrs,,Full time job,"Tamil, Hindi",,N/A,75.2,19.6,943,41,72,0,2021/03/06,,5.0,8.2,7.1,7.4,pending,,Selected,N/A,03/09/21,0
DRV036961,Hitesh Tiwari,-22,Jaipur,9043039873,,uber,Bike,Excellent,1-3 yrs,Day,N/A,"Kannada, Telugu",6.2,-3460,-1.9,20.4,9999999,1,16,NO,N/A,8.5,8.5,-0.3,8.4,7.5,FAIL,pending,Selected,N/A,2022/11/27,true
DRV013742,Deepak Chauhan,27,Lucknow,9032344705,N/A,Rapido ,Bike,,1-3 yrs,day,N/A,"Hindi, Telugu",5.6,4109,87.4,28.8,1366,19,36,YES,N/A,4.0,5.6,4.2,9.0,5.7,Fail,Clear,Selected,N/A,2023/02/28,0
DRV018385,Pradeep Yadav,43,Bangalore,9910077973,pradeep.yadav@yahoo.com,Rapido ,auto,excellent,Fresher,day,Family pressure,"Gujarati, Telugu",4.4,3427,82.0,N/A,1498,45,44,1,2022/04/19,5.2,7.8,7.9,3.2,6.0,pass,clear,none,N/A,2022-05-02T00:00:00Z,Yes
DRV022319,Pankaj Nair,45,lucknow,9525244297,pankaj.nair@gmail.com,Uber ,NA,poor,5+ yrs,Day,Lost previous job,"Gujarati, Bengali",3.0,7245,N/A,34.5,1645,33,74,NO,2023/06/28,4.8,N/A,8.6,-1.5,6.5,Fail,,REJECTED,N/A,July 2023,Y
DRV044834,Ravi Yadav,N/A,AHMEDABAD,9023698143,ravi.yadav@hotmail.com,Uber,suv,,3-5 yrs,Night,Lost previous job,"Marathi, Telugu",3.0,3269,89.5,N/A,981,39,67,0,2022/12/11,N/A,4.5,,8.1,11.6,pending,,na,N/A,,no
DRV027532,VIKRAM MISHRA,43,Chennai,9893825201,vikram.mishra@hotmail.com,Rapido,BIKE,avg,1-3 yrs,day,N/A,"Telugu, Hindi",,382,92.8,12.5,981,36,50,yes,06 February 2024,3.3,4.8,9.8,4.4,12.0,pass,pending,Rejected,Not applicable,NULL,false
DRV007470,Naveen Singh,21,Jaipur,9868082040,naveen.singh@yahoo.com,na,suv,Average,,both,Flexible hours,Bengali,3.6,708,63.0,20.2,-1579,20,2,YES,30.04.2022,7.5,7.3,7.7,5.1,6.9,Pass,N/A,selected,N/A,06/02/22,0
DRV000083,Santosh Tiwari,40,Mumbai,9356455263,,Unknown,Auto,poor,3-5 yrs,DAY,Lost previous job,Gujarati,3.3,5563,67.8,29.3,2421,99999,99999,0,04/03/22,8.2,4.6,4.6,5.2,5.6,na,Flagged,,N/A,-,no
DRV007342,Anil Kumar,28,Chennai,9402729171,anil.kumar@yahoo.com,Rapido ,Auto,GOOD,3-5 yrs,,Side hustle,Bengali,4.2,4771,91.5,24.4,1228,41,43,No,29-01-2021,3.1,6.7,4.3,6.0,5.0,N/A,pending,Selected,N/A,2021-03-11T00:00:00Z,False
DRV035268,rajesh singh,52,Jaipur,9187198882,rajesh.singh@gmail.com,Rapido ,SUV,good,1-3 yrs,Night ,,"Bengali, Kannada",5.2,NULL,99.3,101.1,1582,15,88,YES,2021-02-17T00:00:00Z,8.6,9.8,3.4,11.6,6.7,Pending,clear,Rejected,none,NULL,N
DRV045794,  Pankaj Patel  ,46,Pune,9535210871,pankaj.patelgmail.com,ola,Mini,Excellent,Fresher,Night ,,"Marathi, Telugu, Bengali",3.4,4454,93.6,18.3,1350,44,49,0,25.02.2021,7.5,5.3,8.7,9.2,7.7,pass,,,NULL,-,0
DRV007318,anil sharma,36,Kolkata,N/A,anil.sharma@gmail.com,Uber & Rapido,Sedan,excellent,5+ yrs,day,Family pressure,"English, Bengali, Kannada",2.7,487,102.8,3.8,751,4,67,Yes,N/A,3.0,4.8,3.3,12.6,4.6,Pending,,Rejected,NULL,,1
DRV041056,Deepak Nair,28,Mumbai,9429022,deepak.nair@gmail.com,uber,SUV,excellent,Fresher,Night ,Extra income,"Bengali, English",4.5,7975,83.8,0.7,1902,6,66,yes,25 March 2021,N/A,8.0,3.5,4.5,5.2,pass,Flagged,,N/A,04/30/21,NO
DRV011551,Vijay Singh,33,Ahmedabad,9543030270,vijay.singh@hotmail.com,rapido,unknown,Poor,3-5 yrs,both,,"Bengali, Kannada",4.3,355,74.6,3.2,2267,41,,0,23.08.2023,3.4,6.5,8.5,3.5,5.5,,Pending,,,-,False
DRV046401,Dinesh Chaudhary,46,Lucknow,9475340,dinesh.chaudhary@yahoo.com,NULL,Bike,,Fresher,,Extra income,"Kannada, Hindi",2.6,6312,86.4,33.0,1902,13,35,No,2022/04/11,N/A,8.8,7.2,9.0,8.5,pending,Pending,On Hold,N/A,,0
DRV031900,Suresh Tiwari,49,Bangalore,9113288045,suresh.tiwari@yahoo.com,Uber & Rapido,BIKE,GOOD,3-5 yrs,day,N/A,unknown,3.0,5960,94.0,NULL,₹1615,46,97,Yes,12-12-2021,5.5,5.6,4.0,-1.5,6.0,N/A,None,Selected,N/A,2021-12-29T00:00:00Z,NO
DRV020615,Bharat Sharma,26,Hyderabad,XXXXXXXXXX,bharat.sharma@yahoo.com,UBER,suv,Excellent,Fresher,Night ,Side hustle,Kannada,4.1,99999,81.8,101.0,2021,20,31,No,2021/12/20,3.8,5.6,8.2,NULL,5.4,Fail,N/A,REJECTED,N/A,-,No
DRV024028,Santosh Pandey,53,hyderabad,9248054194,NULL,ola,Bike,Excellent,5+ yrs,day,,N/A,3.3,3942,79.0,21.9,Rs.1640,36,24,Y,22 October 2023,6.6,6.5,7.0,5.6,6.4,,Pending,NULL,N/A,NULL,true
DRV049582,Bharat Tiwari,52,Pune,XXXXXXXXXX,bharat.tiwari@hotmail.com,Uber,Mini,GOOD,3-5 yrs,Night ,N/A,Tamil,3.8,3455,66.2,26.2,727,39,27,no,05/24/23,6.9,8.3,,7.3,6.9,,pending,On Hold,N/A,N/A,NO
DRV008777,Manoj Reddy,34,MUMBAI,9128131799,,UBER,none,poor,0-1 yr,DAY,Flexible hours,"Marathi, Tamil",3.5,6670,-1.3,33.4,,13,40,No,16 January 2024,8.7,N/A,8.8,3.5,7.4,Pass,,Selected,N/A,12 March 2024,YES
DRV046770,Naresh Srivastava,53,Chennai,9271086776,naresh.srivastava@yahoo.com,Rapido,Bike,Average,1-3 yrs,Night ,,"Gujarati, Tamil",4.2,5665,76.4,9.9,462,11,,True,2023-12-27T00:00:00Z,9.0,-1.8,N/A,5.6,,pending,Flagged,Selected,N/A,2024/01/31,true
DRV044204,Ravi Tiwari,38,Chennai,NULL,ravi.tiwari@gmail.com,RAPIDO,BIKE,Good,0-1 yr,N/A,,"Kannada, English",4.9,1890,NULL,15.5,2497,45,23,no,07-08-2021,10.8,NULL,8.5,8.7,7.5,pending,N/A,Selected,N/A,2021-08-20T00:00:00Z,no
DRV039389,Mukesh Verma,53,Bangalore,9776188542,mukesh.verma@rediffmail.com,Uber,sedan,Good,1-3 yrs,,Side hustle,Gujarati,2.7,2053,N/A,7.7,938/-,N/A,65,false,11 August 2022,5.2,7.3,6.3,6.5,N/A,,clear,selected,N/A,,1
DRV047245,Rajesh Pandey,28,Delhi,9491955711,rajesh.pandey@hotmail.com,RAPIDO,Auto,,1-3 yrs,both,Extra income,-,3.3,6539,66.5,25.5,2316,44,63,yes,01/11/23,9.3,7.9,7.1,,7.6,N/A,clear,N/A,Failed driving test,-,1
DRV016981,Harish Kumar,999,Chennai,9947531555,harish.kumar@hotmail.com,rapido,SUV,Good,5+ yrs,both,N/A,Bengali,N/A,2566,101.3,22.0,2269,99999,18,1,05-01-2024,6.3,11.9,5.6,9.7,7.5,FAIL,NULL,On Hold,N/A,,yes
DRV033894,Anil Tiwari,51,Kolkata,9851799748,anil.tiwari@gmail.com,RAPIDO,n/a,Poor,0-1 yr,Day,Not disclosed,None,2.7,1359,70.0,27.9,530,42,93,1,28-07-2021,3.1,8.0,5.3,6.3,11.5,N/A,Pending,Rejected,Failed driving test,,No
DRV035231,Santosh Mishra,51,Ahmedabad,9192503656,NULL,UBER,BIKE,avg,5+ yrs,Day,,"English, Bengali",4.9,2301,82.8,25.3,584,13,47,True,03 February 2021,7.8,9.3,3.8,9.5,7.6,Pending,Pending,Selected,N/A,07 February 2021,true
DRV008901,Suresh Tripathi,27,Delhi,9748945861,suresh.tripathi@gmail.com,Uber ,Auto,GOOD,3-5 yrs,Day,Side hustle,"Hindi, Marathi, Gujarati",3.1,5621,62.2,11.2,544.00,13,5,True,09 December 2021,5.6,5.8,3.6,7.4,5.6,na,N/A,,Poor communication,,0
DRV024050,Naresh Dubey,44,Chennai,9942992,naresh.dubey@rediffmail.com,Rapido,Auto,poor,0-1 yr,Night ,N/A,"Gujarati, Kannada, English",3.4,2511,62.0,14.9,2206,2,99999,YES,04-12-2022,9.3,8.4,8.4,,8.8,NA,N/A,Rejected,Incomplete documents,,N
DRV034428,harish singh,54,Bangalore,+91-9018708311,harish.singh@rediffmail.com,uber,auto,poor,N/A,,Family pressure,"Hindi, English, Kannada",3.3,3169,82.7,33.4,1218,3,99999,true,30 August 2022,6.1,8.2,9.0,9.4,8.2,pass,,Selected,N/A,17.10.2022,Yes
DRV018389,Anil Sharma,-41,Pune,9693692038,anil.sharma@rediffmail,Uber,Mini,poor,1-3 yrs,Night ,none,English,N/A,7002,93.6,,1594,38,65,Yes,March 2021,4.8,4.6,6.9,3.5,4.9,,clear,N/A,NULL,NULL,0
DRV029844,Naveen Mishra,24,Mumbai,9765048795,naveen.mishra@hotmail.com,ola,SUV,Good,Fresher,DAY,none,none,4.3,1392,102.8,14.3,1024,99999,0,Y,03-08-2021,9.2,-0.7,8.8,4.1,-0.7,pass,FLAGGED,Rejected,N/A,NULL,False
DRV010668,  Girish Tiwari  ,31,Hyderabad,9342125745,girish.tiwari@rediffmail.com,UBER,Auto,N/A,1-3 yrs,,Family pressure,"Kannada, Telugu",2.9,226,74.9,33.9,2309,99999,13,yes,15.11.2023,9.8,4.5,6.5,11.1,6.8,FAIL,FLAGGED,Rejected,NULL,NULL,false
DRV000933,Girish Patel,26,Kolkata,,girish.patel@gmail.com,Uber ,Mini ,poor,5+ yrs,both,unknown,"English, Hindi",4.1,409,,12.0,₹2139,99999,43,1,2022-03-20T00:00:00Z,8.7,NULL,N/A,7.6,6.4,FAIL,N/A,,N/A,NULL,Y
DRV043464,Sanjay Kumar,26,Kolkata,9785605,NULL,RAPIDO,BIKE,Good,0-1 yr,day,Full time job,Gujarati,4.0,5469,,16.7,1170,48,55,yes,22-05-2022,7.1,7.4,7.9,4.2,6.6,pass,Flagged,On Hold,N/A,N/A,NO
DRV027912,Lokesh Reddy,29,Mumbai,9174256710,lokesh.reddy@hotmail.com,Uber ,suv,,5+ yrs,day,,"Telugu, Kannada",-1.1,1363,90.4,,2163,99999,87,True,12/17/21,3.1,9.4,6.7,8.9,7.0,pending,pending,On Hold,N/A,,False
DRV026179,Yogesh Rao,26,Mumbai,9986420145,yogesh.raogmail.com,uber,SUV,N/A,3-5 yrs,,,"Gujarati, Telugu, Hindi",3.9,4406,67.2,29.6,Rs.1324,99999,,yes,06/29/21,4.3,8.9,3.8,-1.9,5.2,Fail,clear,Selected,N/A,06-08-2021,false
DRV001767,Santosh Dubey,21,Mumbai,9507916,santosh.dubey@gmail,RAPIDO,auto,good,0-1 yr,n/a,Full time job,Telugu,3.0,6547,-0.3,20.5,1139,9,99999,false,28 February 2024,-1.0,,5.2,3.3,12.7,pass,N/A,Rejected,Vehicle age too old,NULL,Yes
DRV008602,Rajesh Jha,37,Mumbai,9387441484,rajesh.jha@gmail.com,uber,sedan,Good,1-3 yrs,day,N/A,"Tamil, Bengali",5.4,4691,92.4,5.7,756,6,50,Yes,2023-11-14T00:00:00Z,4.0,7.8,7.9,3.8,5.9,Fail,pending,On Hold,N/A,NULL,Yes
DRV045790,  Ramesh Chaudhary  ,29,LUCKNOW,9155855812,ramesh.chaudhary@gmail.com,Uber,BIKE,GOOD,Fresher,DAY,Extra income,na,3.0,5981,91.8,-0.8,1466,28,19,NO,January 2022,4.8,8.6,7.5,8.4,7.3,Pass,pending,Selected,N/A,2022/01/27,False
DRV007999,Vikram Chauhan,43,jaipur,9967077056,vikram.chauhan@hotmail.com,Uber,Sedan,GOOD,Fresher,Both,Flexible hours,"Kannada, Hindi",4.4,3242,71.1,12.9,1467,49,97,True,January 2022,6.6,6.5,NULL,9.6,7.3,pending,N/A,,N/A,12.03.2022,yes
